Id,SalePrice
1858,154226.9188232422
1859,115792.19836425781
1860,140228.68127441406
1861,114652.04638671875
1862,298923.46423339844
1863,287329.6760253906
1864,287357.09606933594
1865,366059.36767578125
1866,344547.361328125
1867,211983.41918945312
1868,289494.15966796875
1869,207884.75512695312
1870,217603.33520507812
1871,256710.32287597656
1872,172927.58435058594
1873,241854.5281982422
1874,143583.28833007812
1875,192501.53686523438
1876,202607.14111328125
1877,208736.66040039062
1878,191786.8016357422
1879,141908.4970703125
1880,131902.9393310547
1881,244113.42065429688
1882,234120.10510253906
1883,186254.4930419922
1884,203316.10668945312
1885,232560.35705566406
1886,288612.7683105469
1887,218045.75048828125
1888,257805.96655273438
1889,167395.26025390625
1890,95834.26293945312
1891,96612.74194335938
1892,103252.51647949219
1893,129998.94470214844
1894,115083.06884765625
1895,139369.2667236328
1896,125922.54223632812
1897,117475.71142578125
1898,101111.70520019531
1899,166544.93041992188
1900,155275.5694580078
1901,197175.4375
1902,181038.48608398438
1903,215454.02478027344
1904,164769.20678710938
1905,201190.8359375
1906,167354.9376220703
1907,235502.99365234375
1908,114505.73864746094
1909,125360.59802246094
1910,119894.79541015625
1911,232086.18591308594
1912,332844.64453125
1913,157469.79467773438
1914,48818.58654785156
1915,352135.37451171875
1916,62763.91955566406
1917,222166.81005859375
1918,134846.4083251953
1919,149592.10314941406
1920,164627.88220214844
1921,387799.1071777344
1922,344318.5958251953
1923,235183.51318359375
1924,225448.18920898438
1925,207476.35095214844
1926,386333.0596923828
1927,123951.54846191406
1928,169915.23852539062
1929,122561.25207519531
1930,124393.33862304688
1931,124385.255859375
1932,124209.82482910156
1933,198383.7664794922
1934,189238.9461669922
1935,164690.19006347656
1936,211517.3056640625
1937,174707.94506835938
1938,165716.41723632812
1939,275208.51037597656
1940,199789.47802734375
1941,169336.94995117188
1942,163604.70568847656
1943,234831.05017089844
1944,382591.61877441406
1945,418497.7296142578
1946,142465.8486328125
1947,123945.056640625
1948,179950.72717285156
1949,237680.49060058594
1950,185390.81884765625
1951,240421.45275878906
1952,199660.06774902344
1953,172757.234375
1954,184097.21435546875
1955,132846.71166992188
1956,282175.1345214844
1957,161272.3699951172
1958,253214.86987304688
1959,136073.23010253906
1960,95040.14477539062
1961,124071.72131347656
1962,94622.57214355469
1963,107836.46960449219
1964,106479.76770019531
1965,131153.94702148438
1966,143961.97387695312
1967,312581.0329589844
1968,416962.0544433594
1969,400072.23791503906
1970,405582.4792480469
1971,445820.48791503906
1972,371041.2561035156
1973,291598.4543457031
1974,342316.56103515625
1975,501116.2247314453
1976,278968.29162597656
1977,367367.5233154297
1978,344409.80895996094
1979,323173.8459472656
1980,207616.6075439453
1981,360382.9216308594
1982,216048.03857421875
1983,198816.189453125
1984,173966.23852539062
1985,229302.97399902344
1986,205283.26904296875
1987,211790.80444335938
1988,168963.7628173828
1989,186549.96069335938
1990,205038.7734375
1991,233144.05786132812
1992,226808.46057128906
1993,163920.3309326172
1994,233090.46850585938
1995,182204.57763671875
1996,281938.6774902344
1997,314355.18103027344
1998,329008.8309326172
1999,306806.3575439453
2000,322552.39904785156
2001,288695.8063964844
2002,245495.1387939453
2003,238862.2900390625
2004,280485.69482421875
2005,232876.06323242188
2006,220609.88452148438
2007,243006.5421142578
2008,233662.7080078125
2009,209615.44689941406
2010,192438.87280273438
2011,121101.91394042969
2012,177418.8966064453
2013,180158.88916015625
2014,184832.5164794922
2015,216294.45947265625
2016,194796.79541015625
2017,198350.12475585938
2018,96925.31042480469
2019,132691.7869873047
2020,79222.34826660156
2021,94482.12292480469
2022,222641.021484375
2023,155308.2255859375
2024,290898.28857421875
2025,355546.72509765625
2026,165757.8233642578
2027,151038.68395996094
2028,158568.7724609375
2029,175666.9910888672
2030,261357.77990722656
2031,230247.48999023438
2032,257342.87145996094
2033,251650.60693359375
2034,175535.29931640625
2035,240064.0380859375
2036,193591.43334960938
2037,214328.9305419922
2038,325241.45275878906
2039,226059.3116455078
2040,319323.83251953125
2041,322052.5891113281
2042,216185.15283203125
2043,177836.5184326172
2044,171399.9268798828
2045,201376.1954345703
2046,155990.82458496094
2047,140279.40649414062
2048,136679.35986328125
2049,137356.97985839844
2050,161384.64099121094
2051,97399.04382324219
2052,110861.98303222656
2053,139871.482421875
2054,77193.4169921875
2055,175363.3631591797
2056,130576.36401367188
2057,91799.94787597656
2058,210910.42749023438
2059,119652.22644042969
2060,179211.02465820312
2061,172531.52587890625
2062,124862.88488769531
2063,108451.89904785156
2064,134645.74743652344
2065,75100.09460449219
2066,169994.87548828125
2067,103871.24670410156
2068,155997.25231933594
2069,92270.94714355469
2070,112936.62182617188
2071,102705.251953125
2072,139207.39526367188
2073,117469.71423339844
2074,179639.01196289062
2075,172061.68725585938
2076,121318.39904785156
2077,162149.58203125
2078,131966.27514648438
2079,128290.83630371094
2080,123024.04077148438
2081,131143.9102783203
2082,139161.07360839844
2083,156644.9072265625
2084,106871.08288574219
2085,115067.376953125
2086,111188.15979003906
2087,117010.21020507812
2088,103434.62548828125
2089,74320.74230957031
2090,111965.62255859375
2091,104832.84289550781
2092,125968.60510253906
2093,156817.76196289062
2094,115636.73168945312
2095,171074.1348876953
2096,80033.46508789062
2097,90524.01245117188
2098,164186.30334472656
2099,36740.085693359375
2100,56438.18811035156
2101,111870.31359863281
2102,118057.77685546875
2103,103043.20874023438
2104,129500.68530273438
2105,135042.38818359375
2106,53450.87292480469
2107,191624.4765625
2108,122267.6064453125
2109,117824.33239746094
2110,127644.30297851562
2111,145600.00939941406
2112,146485.19702148438
2113,118440.73657226562
2114,113115.85900878906
2115,173022.02905273438
2116,116512.52233886719
2117,158007.5615234375
2118,123630.64758300781
2119,119443.95959472656
2120,91618.65161132812
2121,13963205269.877563
2122,122021.44934082031
2123,76664.60327148438
2124,169662.99963378906
2125,123908.17724609375
2126,155152.9512939453
2127,163558.46118164062
2128,134235.5626220703
2129,54005.393798828125
2130,143489.91235351562
2131,120483.74877929688
2132,113611.83166503906
2133,131334.0584716797
2134,120384.4501953125
2135,101280.57104492188
2136,76493.2451171875
2137,111146.15612792969
2138,127393.43603515625
2139,134570.04541015625
2140,138653.35034179688
2141,167611.97875976562
2142,127017.21398925781
2143,160954.1395263672
2144,139568.13403320312
2145,141239.4766845703
2146,189290.07153320312
2147,137379.08081054688
2148,113377.14831542969
2149,126690.21411132812
2150,231284.7022705078
2151,128039.35681152344
2152,201846.34899902344
2153,180613.10803222656
2154,106003.5380859375
2155,136636.9971923828
2156,275191.19384765625
2157,233274.22192382812
2158,241287.59729003906
2159,225016.4161376953
2160,184099.90112304688
2161,224816.662109375
2162,380452.3614501953
2163,358366.3591308594
2164,240918.56713867188
2165,207043.3173828125
2166,158816.17541503906
2167,228182.7059326172
2168,196592.76220703125
2169,192210.92041015625
2170,213808.03100585938
2171,155614.49853515625
2172,134463.9237060547
2173,186585.74096679688
2174,222100.69604492188
2175,264449.4793701172
2176,309602.71484375
2177,239686.44567871094
2178,210878.43115234375
2179,128340.92578125
2180,229750.3572998047
2181,193119.39025878906
2182,219191.67358398438
2183,188539.06274414062
2184,121450.69580078125
2185,106784.62890625
2186,157064.91650390625
2187,136297.8114013672
2188,152794.1171875
2189,320456.0594482422
2190,90732.40283203125
2191,62251.713134765625
2192,79560.80834960938
2193,128431.5244140625
2194,90045.83020019531
2195,104729.86987304688
2196,110437.78881835938
2197,112707.39208984375
2198,166316.49682617188
2199,174049.3702392578
2200,154784.66088867188
2201,154837.08154296875
2202,203295.93676757812
2203,144785.2744140625
2204,198606.93920898438
2205,132601.95666503906
2206,158769.07055664062
2207,221481.49084472656
2208,256967.5343017578
2209,270397.05908203125
2210,127405.04699707031
2211,122488.9638671875
2212,127729.10388183594
2213,101925.30322265625
2214,142721.97485351562
2215,101440.95263671875
2216,169531.76513671875
2217,121543.923828125
2218,56979.39074707031
2219,36159.79846191406
2220,7723.183837890625
2221,352527.0791015625
2222,307981.26794433594
2223,277524.39782714844
2224,199528.3272705078
2225,111895.74340820312
2226,192222.62939453125
2227,189616.3026123047
2228,279030.39099121094
2229,254033.564453125
2230,159722.23083496094
2231,216650.27563476562
2232,182436.72595214844
2233,186096.83337402344
2234,244890.7510986328
2235,231697.2772216797
2236,252595.09533691406
2237,309722.3790283203
2238,188950.1201171875
2239,115331.396484375
2240,149394.89575195312
2241,134197.44799804688
2242,128495.98876953125
2243,124908.99853515625
2244,102948.22485351562
2245,119119.64245605469
2246,133714.3572998047
2247,124538.392578125
2248,128265.79077148438
2249,112983.21545410156
2250,124214.4599609375
2251,101351.15869140625
2252,199530.50610351562
2253,157721.7508544922
2254,177587.6844482422
2255,191371.27075195312
2256,166938.66735839844
2257,220336.6934814453
2258,145527.10791015625
2259,176371.42907714844
2260,134006.14135742188
2261,215715.63513183594
2262,239374.60278320312
2263,386832.46142578125
2264,469497.14599609375
2265,158603.2335205078
2266,327860.14208984375
2267,397187.4597167969
2268,470104.83837890625
2269,148021.96459960938
2270,180403.33349609375
2271,212805.7071533203
2272,175302.0528564453
2273,145833.2225341797
2274,184094.07189941406
2275,163127.26416015625
2276,193892.7352294922
2277,182349.76525878906
2278,152517.22534179688
2279,136262.95178222656
2280,106654.94384765625
2281,143726.6046142578
2282,161305.84631347656
2283,112398.20190429688
2284,124016.65417480469
2285,156128.19555664062
2286,121609.45373535156
2287,393360.3586425781
2288,293539.4904785156
2289,354963.8994140625
2290,446272.7023925781
2291,354792.0625
2292,423492.6944580078
2293,468469.5212402344
2294,392049.9442138672
2295,467739.5515136719
2296,289322.01220703125
2297,384812.236328125
2298,374916.42541503906
2299,351635.6979980469
2300,335935.5350341797
2301,335226.0068359375
2302,259931.79846191406
2303,245680.30541992188
2304,255435.173828125
2305,214572.90502929688
2306,204353.81713867188
2307,206157.57641601562
2308,226733.06970214844
2309,306518.36071777344
2310,211910.02001953125
2311,211240.6142578125
2312,186285.578125
2313,166213.41955566406
2314,180965.38012695312
2315,182792.11499023438
2316,200935.60180664062
2317,198529.93884277344
2318,187540.69360351562
2319,188157.17260742188
2320,183382.21606445312
2321,236388.9080810547
2322,202341.3798828125
2323,198164.5821533203
2324,171418.24536132812
2325,212707.85668945312
2326,171217.86279296875
2327,196977.87329101562
2328,218707.34985351562
2329,190125.6346435547
2330,180917.1611328125
2331,339757.74072265625
2332,393594.97302246094
2333,325222.8690185547
2334,277637.01025390625
2335,296026.8944091797
2336,323679.7204589844
2337,203438.55151367188
2338,257100.3759765625
2339,211762.34436035156
2340,402201.05126953125
2341,212486.904296875
2342,227375.3291015625
2343,224414.1280517578
2344,215142.97509765625
2345,219108.08435058594
2346,214710.12280273438
2347,207945.95141601562
2348,250560.884765625
2349,206651.13940429688
2350,319681.505859375
2351,291894.7880859375
2352,247584.40197753906
2353,255535.5369873047
2354,162031.69555664062
2355,148137.85974121094
2356,142171.34899902344
2357,189716.61499023438
2358,201906.44384765625
2359,121676.92907714844
2360,109014.99060058594
2361,153791.3319091797
2362,266829.9582519531
2363,128358.31750488281
2364,146834.361328125
2365,202809.84216308594
2366,187428.95068359375
2367,212026.74682617188
2368,221791.63647460938
2369,211276.671875
2370,170299.40393066406
2371,166696.17553710938
2372,194433.14318847656
2373,286626.4061279297
2374,308293.8680419922
2375,242839.99670410156
2376,293319.7772216797
2377,345667.5955810547
2378,143466.88354492188
2379,222502.7003173828
2380,145335.2462158203
2381,170730.82666015625
2382,196255.88623046875
2383,192528.08276367188
2384,236323.9141845703
2385,147408.7645263672
2386,130765.01147460938
2387,124154.1708984375
2388,102783.57006835938
2389,106851.79357910156
2390,148442.1248779297
2391,146671.13732910156
2392,118052.13391113281
2393,172127.26098632812
2394,146741.35791015625
2395,212343.67065429688
2396,133014.94592285156
2397,214478.75024414062
2398,127660.55578613281
2399,74165.44799804688
2400,54825.98486328125
2401,145396.7674560547
2402,130791.18713378906
2403,146230.12561035156
2404,151389.14599609375
2405,149301.44885253906
2406,140777.1531982422
2407,126135.86389160156
2408,119294.78161621094
2409,105836.76843261719
2410,179820.2218017578
2411,112383.1298828125
2412,160148.87854003906
2413,119683.13781738281
2414,173285.57482910156
2415,135030.30529785156
2416,130048.43994140625
2417,140539.23962402344
2418,138018.97778320312
2419,126673.62316894531
2420,122274.240234375
2421,173704.6278076172
2422,102098.85900878906
2423,116971.49279785156
2424,134761.07568359375
2425,222118.0469970703
2426,135446.2412109375
2427,132446.79345703125
2428,188789.66467285156
2429,100186.41235351562
2430,129329.19250488281
2431,98121.16479492188
2432,149544.66381835938
2433,151361.52478027344
2434,140760.79370117188
2435,171095.76806640625
2436,111358.72241210938
2437,95963.51379394531
2438,111696.75598144531
2439,87763.77111816406
2440,123993.50415039062
2441,100092.34680175781
2442,93448.49291992188
2443,141636.3009033203
2444,132484.02575683594
2445,73368.99719238281
2446,136322.96630859375
2447,186407.45288085938
2448,130144.13610839844
2449,102566.21765136719
2450,158839.6358642578
2451,111119.97607421875
2452,208155.95056152344
2453,87029.23510742188
2454,118427.01049804688
2455,113552.67224121094
2456,158817.60205078125
2457,149726.2606201172
2458,139251.58044433594
2459,121437.22839355469
2460,140336.81188964844
2461,124199.59704589844
2462,135353.6895751953
2463,122025.18188476562
2464,196756.64086914062
2465,135580.86010742188
2466,108133.05603027344
2467,114716.38293457031
2468,87841.57080078125
2469,91702.73364257812
2470,221983.21313476562
2471,224390.7606201172
2472,189776.3038330078
2473,132119.13745117188
2474,83589.33520507812
2475,211138.52661132812
2476,115809.47912597656
2477,119727.08581542969
2478,155542.93786621094
2479,98084.45959472656
2480,157610.05786132812
2481,123728.18310546875
2482,115491.31359863281
2483,100189.56762695312
2484,121307.82165527344
2485,125140.79711914062
2486,166161.0947265625
2487,189922.20458984375
2488,159241.5040283203
2489,155900.85119628906
2490,136546.67443847656
2491,86827.40625
2492,185643.60302734375
2493,145630.2010498047
2494,144995.9658203125
2495,77003.20251464844
2496,221096.61291503906
2497,162205.24731445312
2498,112453.0869140625
2499,84653.63439941406
2500,125236.126953125
2501,140808.89916992188
2502,150180.875
2503,105455.87548828125
2504,231120.197265625
2505,228883.02124023438
2506,249046.46508789062
2507,274284.22802734375
2508,244805.32690429688
2509,204977.83264160156
2510,203275.09399414062
2511,173364.52404785156
2512,215992.86279296875
2513,216642.87158203125
2514,322202.9875488281
2515,162227.6387939453
2516,167376.59619140625
2517,153193.79528808594
2518,148422.38110351562
2519,245018.8331298828
2520,219389.7921142578
2521,185733.04174804688
2522,220601.26037597656
2523,114976.89111328125
2524,132259.03845214844
2525,150588.47985839844
2526,156519.9708251953
2527,116390.42297363281
2528,154873.3780517578
2529,45086.87353515625
2530,121290.47521972656
2531,265384.3825683594
2532,221801.5030517578
2533,195691.9219970703
2534,245252.32739257812
2535,280962.9265136719
2536,226697.01806640625
2537,255396.65844726562
2538,186268.78344726562
2539,184522.90869140625
2540,187361.53564453125
2541,173918.40698242188
2542,163470.4161376953
2543,108712.07080078125
2544,119890.99975585938
2545,130655.47778320312
2546,126720.02319335938
2547,137293.38635253906
2548,164589.64099121094
2549,154085.81115722656
2550,703239.1413574219
2551,134950.3291015625
2552,145681.62890625
2553,69116.8642578125
2554,81567.23181152344
2555,104262.76245117188
2556,91714.52221679688
2557,102444.29638671875
2558,177843.31274414062
2559,163307.83471679688
2560,164278.2138671875
2561,152510.2459716797
2562,169927.4716796875
2563,165845.32836914062
2564,192927.03881835938
2565,154392.4278564453
2566,179768.0479736328
2567,148599.2100830078
2568,218870.72717285156
2569,235907.27221679688
2570,114541.41345214844
2571,206151.61376953125
2572,166014.04809570312
2573,228493.2567138672
2574,297154.05859375
2575,134965.4609375
2576,201028.2794189453
2577,157923.2900390625
2578,72618.6044921875
2579,31372.998901367188
2580,97207.28186035156
2581,123712.76306152344
2582,117290.4296875
2583,290613.6545410156
2584,168433.8524169922
2585,179646.8388671875
2586,217527.87182617188
2587,205394.9169921875
2588,142669.09912109375
2589,143889.50122070312
2590,196017.1318359375
2591,239978.39477539062
2592,219463.26123046875
2593,269527.2575683594
2594,173368.8291015625
2595,211135.1778564453
2596,287480.6572265625
2597,199504.1796875
2598,279458.16369628906
2599,385835.18603515625
2600,199076.84643554688
2601,122976.5361328125
2602,72300.01196289062
2603,94093.06384277344
2604,84206.91589355469
2605,70876.55932617188
2606,129504.70861816406
2607,199863.6728515625
2608,180778.97314453125
2609,153098.96435546875
2610,107386.13671875
2611,236652.28942871094
2612,148798.99877929688
2613,119226.20153808594
2614,107981.01318359375
2615,155393.71130371094
2616,143908.68713378906
2617,208889.69506835938
2618,202291.826171875
2619,208262.7119140625
2620,191949.50036621094
2621,178800.2724609375
2622,180837.82348632812
2623,234839.8553466797
2624,279726.9079589844
2625,303050.0623779297
2626,170872.1153564453
2627,181428.61352539062
2628,477164.6003417969
2629,504226.8408203125
2630,381637.3498535156
2631,469991.9501953125
2632,420411.52197265625
2633,320167.4440917969
2634,432723.52478027344
2635,139628.20446777344
2636,166538.2772216797
2637,188668.4688720703
2638,267346.2082519531
2639,185267.25952148438
2640,151881.18212890625
2641,93853.24694824219
2642,167879.7354736328
2643,106007.12036132812
2644,101980.23510742188
2645,108728.07995605469
2646,93013.07727050781
2647,107550.53942871094
2648,150206.4139404297
2649,147834.36682128906
2650,136476.55432128906
2651,133877.62353515625
2652,388397.68212890625
2653,260910.9501953125
2654,278018.2102050781
2655,421468.9864501953
2656,330300.349609375
2657,374956.390625
2658,340997.78564453125
2659,326906.23974609375
2660,361338.2314453125
2661,376303.95068359375
2662,395420.86975097656
2663,272646.5841064453
2664,297608.90771484375
2665,332419.9851074219
2666,295794.0109863281
2667,178206.7314453125
2668,182203.85107421875
2669,192723.23217773438
2670,270464.10888671875
2671,188115.15234375
2672,196195.52954101562
2673,204226.03186035156
2674,196985.3680419922
2675,186977.96020507812
2676,187871.8331298828
2677,206533.478515625
2678,236658.81323242188
2679,280946.1862792969
2680,290646.6541748047
2681,411976.404296875
2682,316151.79333496094
2683,485744.4758300781
2684,326015.2889404297
2685,345962.75134277344
2686,246002.37353515625
2687,300221.3635253906
2688,213987.138671875
2689,212987.77758789062
2690,388643.5427246094
2691,199804.11157226562
2692,154834.8857421875
2693,209473.83764648438
2694,135909.69287109375
2695,197477.0391845703
2696,182903.1348876953
2697,196926.2940673828
2698,195430.05224609375
2699,162722.77734375
2700,137912.55139160156
2701,126086.62036132812
2702,80652.22253417969
2703,97500.88488769531
2704,145525.66918945312
2705,107870.77563476562
2706,76680.576171875
2707,93478.71789550781
2708,142670.779296875
2709,112523.93579101562
2710,133972.80053710938
2711,338153.34228515625
2712,416661.7302246094
2713,160074.67407226562
2714,141042.68103027344
2715,179266.5810546875
2716,128278.80712890625
2717,196352.12060546875
2718,211661.33544921875
2719,145496.27465820312
2720,162867.8438720703
2721,123952.86169433594
2722,155082.65576171875
2723,132956.92309570312
2724,121793.03088378906
2725,121331.7099609375
2726,149034.28442382812
2727,177738.93481445312
2728,170587.01904296875
2729,143287.00219726562
2730,148242.78784179688
2731,124132.16821289062
2732,143119.12927246094
2733,160454.40466308594
2734,124804.21337890625
2735,138452.52404785156
2736,137410.63537597656
2737,121864.26977539062
2738,128342.935546875
2739,143299.37145996094
2740,136625.8663330078
